#anno-id:14892
#text:이 협정들에 서명한 이후, 미국은 거래에 대한 이란에게 핵무기 프로그램을 지원할 지식과 기슬을 제공할 수 있다는 우려 때문에 Bushehr 거래에 반대를 지속적으로 표명하였다.
0	이	_	_	O
1	협정들에	협정.n	Make_agreement_on_action	O
2	서명한	_	_	O
3	이후,	_	_	O
4	미국은	_	_	O
5	거래에	_	_	O
6	대한	_	_	O
7	이란에게	_	_	O
8	핵무기	_	_	O
9	프로그램을	_	_	O
10	지원할	_	_	O
11	지식과	_	_	O
12	기슬을	_	_	O
13	제공할	_	_	O
14	수	_	_	O
15	있다는	_	_	O
16	우려	_	_	O
17	때문에	_	_	O
18	Bushehr	_	_	O
19	거래에	_	_	O
20	반대를	_	_	O
21	지속적으로	_	_	O
22	표명하였다.	_	_	O

#anno-id:14894
#text:이 협정들에 서명한 이후, 미국은 거래에 대한 이란에게 핵무기 프로그램을 지원할 지식과 기슬을 제공할 수 있다는 우려 때문에 Bushehr 거래에 반대를 지속적으로 표명하였다.
0	이	_	_	O
1	협정들에	_	_	O
2	서명한	_	_	O
3	이후,	_	_	O
4	미국은	_	_	O
5	거래에	거래.n	Make_agreement_on_action	O
6	대한	_	_	O
7	이란에게	_	_	O
8	핵무기	_	_	O
9	프로그램을	_	_	O
10	지원할	_	_	O
11	지식과	_	_	O
12	기슬을	_	_	O
13	제공할	_	_	O
14	수	_	_	O
15	있다는	_	_	O
16	우려	_	_	O
17	때문에	_	_	O
18	Bushehr	_	_	O
19	거래에	_	_	O
20	반대를	_	_	O
21	지속적으로	_	_	O
22	표명하였다.	_	_	O

#anno-id:14899
#text:미국은 또한 이란과 러시아가 무엇보다 가스 원심분리기 농축 시설 건설을 명시하는 비밀 협약을 맺었다는 것을 알았다.
0	미국은	_	_	B-Cognizer
1	또한	_	_	O
2	이란과	_	_	B-Content
3	러시아가	_	_	I-Content
4	무엇보다	_	_	I-Content
5	가스	_	_	I-Content
6	원심분리기	_	_	I-Content
7	농축	_	_	I-Content
8	시설	_	_	I-Content
9	건설을	_	_	I-Content
10	명시하는	_	_	I-Content
11	비밀	_	_	I-Content
12	협약을	_	_	I-Content
13	맺었다는	_	_	I-Content
14	것을	_	_	I-Content
15	알았다.	알다.v	Coming_to_believe	O

#anno-id:14905
#text:2003년 2월에 의심 시설을 방문하자 마자, 그리고 이란의 새로운 선언과 함께, 국제 원자력 기구 ( IAEA ) 는 여러 민감한 기술 시설이 작동 가능하거나 건설 혹은 계획 중이라고 결론지었다.
0	2003년	_	_	O
1	2월에	_	_	O
2	의심	_	_	O
3	시설을	시설.n	Locale_by_use	O
4	방문하자	_	_	O
5	마자,	_	_	O
6	그리고	_	_	O
7	이란의	_	_	O
8	새로운	_	_	O
9	선언과	_	_	O
10	함께,	_	_	O
11	국제	_	_	O
12	원자력	_	_	O
13	기구	_	_	O
14	(	_	_	O
15	IAEA	_	_	O
16	)	_	_	O
17	는	_	_	O
18	여러	_	_	O
19	민감한	_	_	B-Descriptor
20	기술	_	_	B-Use
21	시설이	_	_	O
22	작동	_	_	O
23	가능하거나	_	_	O
24	건설	_	_	O
25	혹은	_	_	O
26	계획	_	_	O
27	중이라고	_	_	O
28	결론지었다.	_	_	O

#anno-id:14906
#text:2003년 2월에 의심 시설을 방문하자 마자, 그리고 이란의 새로운 선언과 함께, 국제 원자력 기구 ( IAEA ) 는 여러 민감한 기술 시설이 작동 가능하거나 건설 혹은 계획 중이라고 결론지었다.
0	2003년	_	_	O
1	2월에	_	_	O
2	의심	_	_	O
3	시설을	_	_	O
4	방문하자	_	_	O
5	마자,	_	_	O
6	그리고	_	_	O
7	이란의	_	_	O
8	새로운	_	_	O
9	선언과	_	_	O
10	함께,	_	_	O
11	국제	_	_	O
12	원자력	_	_	O
13	기구	_	_	O
14	(	_	_	O
15	IAEA	_	_	O
16	)	_	_	O
17	는	_	_	O
18	여러	_	_	O
19	민감한	_	_	O
20	기술	기술.n	Artifact	O
21	시설이	_	_	O
22	작동	_	_	O
23	가능하거나	_	_	O
24	건설	_	_	O
25	혹은	_	_	O
26	계획	_	_	O
27	중이라고	_	_	O
28	결론지었다.	_	_	O

#anno-id:14915
#text:게다가, 이란은 무기 생산에 필수적인 우라늄 금속 제조에 사용되는 핵 물질 ( UF6, UF4 및 UO2 ) 1.8 톤을 중국으로부터 수입하였다고 시인하였다.
0	게다가,	_	_	O
1	이란은	_	_	O
2	무기	_	_	B-Purpose
3	생산에	_	_	I-Purpose
4	필수적인	_	_	I-Purpose
5	우라늄	_	_	I-Purpose
6	금속	_	_	I-Purpose
7	제조에	_	_	I-Purpose
8	사용되는	사용되다.v	Using	O
9	핵	_	_	B-Instrument
10	물질	_	_	I-Instrument
11	(	_	_	I-Instrument
12	UF6,	_	_	I-Instrument
13	UF4	_	_	I-Instrument
14	및	_	_	I-Instrument
15	UO2	_	_	I-Instrument
16	)	_	_	I-Instrument
17	1.8	_	_	I-Instrument
18	톤을	_	_	I-Instrument
19	중국으로부터	_	_	O
20	수입하였다고	_	_	O
21	시인하였다.	_	_	O

#anno-id:14942
#text:이란이 2003년 12월 18일에 핵 안전 조치에 관한 추가의정에 서명한 이후, 의정서는 IAEA 조사관들에게 이란 내의 더 많은 접근과 이란 핵 시설에서 마음대로 사찰할 수 있는 방안을 제공하였다.
0	이란이	_	_	O
1	2003년	_	_	O
2	12월	_	_	O
3	18일에	_	_	O
4	핵	_	_	O
5	안전	_	_	O
6	조치에	_	_	O
7	관한	_	_	O
8	추가의정에	_	_	O
9	서명한	_	_	O
10	이후,	_	_	O
11	의정서는	_	_	O
12	IAEA	_	_	O
13	조사관들에게	조사관들.n	Scrutiny	O
14	이란	_	_	O
15	내의	_	_	O
16	더	_	_	O
17	많은	_	_	O
18	접근과	_	_	O
19	이란	_	_	O
20	핵	_	_	O
21	시설에서	_	_	O
22	마음대로	_	_	O
23	사찰할	_	_	O
24	수	_	_	O
25	있는	_	_	O
26	방안을	_	_	O
27	제공하였다.	_	_	O

#anno-id:14944
#text:이란에서의 뒤이은 IAEA 조사는 이란의 핵 프로그램의 개발과 규모와 관련된 수많은 새로운 정보를 드러냈다.
0	이란에서의	_	_	O
1	뒤이은	_	_	O
2	IAEA	_	_	O
3	조사는	_	_	O
4	이란의	_	_	B-Agent
5	핵	_	_	B-Salient_entity
6	프로그램의	프로그램.n	Project	O
7	개발과	_	_	O
8	규모와	_	_	O
9	관련된	_	_	O
10	수많은	_	_	O
11	새로운	_	_	O
12	정보를	_	_	O
13	드러냈다.	_	_	O

#anno-id:14949
#text:이러한 협력이 분명히 완전하지는 않을지라도, 이란은 일반적으로 이러한 IAEA의 노력에 대해 잘 응하고 도움이 되는 것으로 간주되고 있다.
0	이러한	_	_	O
1	협력이	협력.n	Collaboration	O
2	분명히	_	_	O
3	완전하지는	_	_	O
4	않을지라도,	_	_	O
5	이란은	_	_	O
6	일반적으로	_	_	O
7	이러한	_	_	O
8	IAEA의	_	_	O
9	노력에	_	_	O
10	대해	_	_	O
11	잘	_	_	O
12	응하고	_	_	O
13	도움이	_	_	O
14	되는	_	_	O
15	것으로	_	_	O
16	간주되고	_	_	O
17	있다.	_	_	O

#anno-id:14951
#text:정말로, 2004년 6월 18일에, IAEA 위원회 멤버들은 더 시기 적절하고 포괄적인 지원을 제공하지 않는데 대해 이란을 질책하기로 투표하였다.
0	정말로,	_	_	O
1	2004년	_	_	O
2	6월	_	_	O
3	18일에,	_	_	O
4	IAEA	_	_	B-Group
5	위원회	_	_	I-Group
6	멤버들은	멤버.n	Membership	O
7	더	_	_	O
8	시기	_	_	O
9	적절하고	_	_	O
10	포괄적인	_	_	O
11	지원을	_	_	O
12	제공하지	_	_	O
13	않는데	_	_	O
14	대해	_	_	O
15	이란을	_	_	O
16	질책하기로	_	_	O
17	투표하였다.	_	_	O

#anno-id:14953
#text:동시에, 일부 다른 IAEA 위원회 멤버들과 함께 미국은 이란이 지하 핵무기 프로그램을 추구하고 있다고 계속해서 주장하고 있다.
0	동시에,	_	_	B-Time
1	일부	_	_	B-Agent
2	다른	_	_	I-Agent
3	IAEA	_	_	I-Agent
4	위원회	_	_	I-Agent
5	멤버들과	_	_	I-Agent
6	함께	_	_	I-Agent
7	미국은	_	_	I-Agent
8	이란이	_	_	B-Activity
9	지하	_	_	I-Activity
10	핵무기	_	_	I-Activity
11	프로그램을	_	_	I-Activity
12	추구하고	_	_	I-Activity
13	있다고	_	_	I-Activity
14	계속해서	계속하다.v	Activity_ongoing	I-Activity
15	주장하고	_	_	O
16	있다.	_	_	O

#anno-id:14954
#text:동시에, 일부 다른 IAEA 위원회 멤버들과 함께 미국은 이란이 지하 핵무기 프로그램을 추구하고 있다고 계속해서 주장하고 있다.
0	동시에,	_	_	O
1	일부	_	_	O
2	다른	_	_	O
3	IAEA	_	_	O
4	위원회	_	_	O
5	멤버들과	_	_	O
6	함께	_	_	O
7	미국은	_	_	O
8	이란이	_	_	O
9	지하	_	_	O
10	핵무기	_	_	B-Salient_entity
11	프로그램을	프로그램.n	Project	O
12	추구하고	_	_	O
13	있다고	_	_	O
14	계속해서	_	_	O
15	주장하고	_	_	O
16	있다.	_	_	O

#anno-id:14972
#text:수년에 걸쳐서, 이 실험실들은 전환 ( Esfahan 의 헥사플로라이드 공장 및 Jabr lbn Hayan 다목적 실험실 - JHL ), 농축, 그리고 재처리 ( TNTR에서의 미국이 공급한 핫셀을 사용한 분석 및 분리 실험들, 그리고 방사성 동위 원소의 생산 ) 에 대한 연구를 수행하였다.
0	수년에	_	_	B-Time
1	걸쳐서,	_	_	I-Time
2	이	_	_	B-Researcher
3	실험실들은	_	_	I-Researcher
4	전환	_	_	B-Topic
5	(	_	_	I-Topic
6	Esfahan	_	_	I-Topic
7	의	_	_	I-Topic
8	헥사플로라이드	_	_	I-Topic
9	공장	_	_	I-Topic
10	및	_	_	I-Topic
11	Jabr	_	_	I-Topic
12	lbn	_	_	I-Topic
13	Hayan	_	_	I-Topic
14	다목적	_	_	I-Topic
15	실험실	_	_	I-Topic
16	-	_	_	I-Topic
17	JHL	_	_	I-Topic
18	),	_	_	I-Topic
19	농축,	_	_	I-Topic
20	그리고	_	_	I-Topic
21	재처리	_	_	I-Topic
22	(	_	_	I-Topic
23	TNTR에서의	_	_	I-Topic
24	미국이	_	_	I-Topic
25	공급한	_	_	I-Topic
26	핫셀을	_	_	I-Topic
27	사용한	_	_	I-Topic
28	분석	_	_	I-Topic
29	및	_	_	I-Topic
30	분리	_	_	I-Topic
31	실험들,	_	_	I-Topic
32	그리고	_	_	I-Topic
33	방사성	_	_	I-Topic
34	동위	_	_	I-Topic
35	원소의	_	_	I-Topic
36	생산	_	_	I-Topic
37	)	_	_	I-Topic
38	에	_	_	I-Topic
39	대한	_	_	I-Topic
40	연구를	연구.n	Research	O
41	수행하였다.	_	_	O

#anno-id:14980
#text:NFPD는 우라늄 매장층을 탐험하고 이용하기 위해 Yazd 지방에 시설을 유지하고 있다.
0	NFPD는	_	_	O
1	우라늄	_	_	O
2	매장층을	_	_	O
3	탐험하고	_	_	O
4	이용하기	_	_	O
5	위해	_	_	O
6	Yazd	_	_	B-Name
7	지방에	지방.n	Political_locales	O
8	시설을	_	_	O
9	유지하고	_	_	O
10	있다.	_	_	O

#anno-id:14984
#text:이들 중 가장 중요한 것은 Naanz 우라늄 농축 공장 ( 파일럿 - 그리고 민간 - 규모 연료 농축 시설 ), Esfahan의 연료 제조 공장, Arak의 우라늄 금속 정제 및 주조 실험실 , 그리고 40 메가와트 중수 연구 원자로 ( IR - 40 ) 이다.
0	이들	_	_	O
1	중	_	_	O
2	가장	_	_	O
3	중요한	_	_	O
4	것은	_	_	O
5	Naanz	_	_	O
6	우라늄	_	_	O
7	농축	_	_	O
8	공장	공장.n	Locale_by_use	O
9	(	_	_	O
10	파일럿	_	_	O
11	-	_	_	O
12	그리고	_	_	O
13	민간	_	_	O
14	-	_	_	O
15	규모	_	_	O
16	연료	_	_	O
17	농축	_	_	O
18	시설	_	_	O
19	),	_	_	O
20	Esfahan의	_	_	B-Container_possessor
21	연료	_	_	B-Use
22	제조	_	_	I-Use
23	공장,	_	_	O
24	Arak의	_	_	O
25	우라늄	_	_	O
26	금속	_	_	O
27	정제	_	_	O
28	및	_	_	O
29	주조	_	_	O
30	실험실	_	_	O
31	,	_	_	O
32	그리고	_	_	O
33	40	_	_	O
34	메가와트	_	_	O
35	중수	_	_	O
36	연구	_	_	O
37	원자로	_	_	O
38	(	_	_	O
39	IR	_	_	O
40	-	_	_	O
41	40	_	_	O
42	)	_	_	O
43	이다.	_	_	O

#anno-id:14991
#text:그러나, 분석가들은, 특히 공급 원료나 제품이 공급자 국가 (연료 생산 공장 ) 에 의해 제공되거나 이란의 총체적인 핵 프로그램 ( 우라늄 금속 실험실 ) 에 맞지 않는 여러 부품들에 대한 필요성에 의문을 제기한다.
0	그러나,	_	_	O
1	분석가들은,	_	_	O
2	특히	_	_	O
3	공급	_	_	O
4	원료나	_	_	O
5	제품이	_	_	O
6	공급자	_	_	O
7	국가	_	_	O
8	(연료	_	_	O
9	생산	_	_	B-Use
10	공장	공장.n	Locale_by_use	O
11	)	_	_	O
12	에	_	_	O
13	의해	_	_	O
14	제공되거나	_	_	O
15	이란의	_	_	O
16	총체적인	_	_	O
17	핵	_	_	O
18	프로그램	_	_	O
19	(	_	_	O
20	우라늄	_	_	O
21	금속	_	_	O
22	실험실	_	_	O
23	)	_	_	O
24	에	_	_	O
25	맞지	_	_	O
26	않는	_	_	O
27	여러	_	_	O
28	부품들에	_	_	O
29	대한	_	_	O
30	필요성에	_	_	O
31	의문을	_	_	O
32	제기한다.	_	_	O

#anno-id:14992
#text:그러나, 분석가들은, 특히 공급 원료나 제품이 공급자 국가 (연료 생산 공장 ) 에 의해 제공되거나 이란의 총체적인 핵 프로그램 ( 우라늄 금속 실험실 ) 에 맞지 않는 여러 부품들에 대한 필요성에 의문을 제기한다.
0	그러나,	_	_	O
1	분석가들은,	_	_	O
2	특히	_	_	O
3	공급	_	_	O
4	원료나	_	_	O
5	제품이	_	_	O
6	공급자	_	_	B-Descriptor
7	국가	국가.n	Political_locales	O
8	(연료	_	_	O
9	생산	_	_	O
10	공장	_	_	O
11	)	_	_	O
12	에	_	_	O
13	의해	_	_	O
14	제공되거나	_	_	O
15	이란의	_	_	O
16	총체적인	_	_	O
17	핵	_	_	O
18	프로그램	_	_	O
19	(	_	_	O
20	우라늄	_	_	O
21	금속	_	_	O
22	실험실	_	_	O
23	)	_	_	O
24	에	_	_	O
25	맞지	_	_	O
26	않는	_	_	O
27	여러	_	_	O
28	부품들에	_	_	O
29	대한	_	_	O
30	필요성에	_	_	O
31	의문을	_	_	O
32	제기한다.	_	_	O

#anno-id:14998
#text:소비에트 연방이 1991년 12월에 붕궤 시, 카자흐스탄은 1,410 기의 핵탄두와 Semipalatinsk의 핵무기 시험장을 물려받았다.
0	소비에트	_	_	O
1	연방이	_	_	O
2	1991년	_	_	O
3	12월에	_	_	O
4	붕궤	_	_	O
5	시,	_	_	O
6	카자흐스탄은	_	_	O
7	1,410	_	_	O
8	기의	_	_	O
9	핵탄두와	핵.n	Weapon	B-Weapon
10	Semipalatinsk의	_	_	O
11	핵무기	_	_	O
12	시험장을	_	_	O
13	물려받았다.	_	_	O

#anno-id:15006
#text:그러나, 서부 카자흐스탄의 폐쇄 증식로에 있는 3톤의 플루토니움과 두 개의 핵 연구소에 있는 적은 양의 고농축 우라늄 ( HEU )을 포함하여, 무기급 핵 물질은 카자흐스탄에 남아 있다.
0	그러나,	_	_	O
1	서부	_	_	O
2	카자흐스탄의	_	_	O
3	폐쇄	_	_	O
