#anno-id:21108
#text:잔을 좀 기울여 봐.
0	잔을	_	_	B-Agent
1	좀	_	_	B-Manner
2	기울여	기울이다.v	Posture	O
3	봐.	_	_	O

#anno-id:21114
#text:그가 죽은 이후에도 그가 세웠던 연구 계획은 계속 추진되었다.
0	그가	_	_	B-Time
1	죽은	_	_	I-Time
2	이후에도	_	_	I-Time
3	그가	_	_	B-Event
4	세웠던	_	_	I-Event
5	연구	_	_	I-Event
6	계획은	_	_	I-Event
7	계속	_	_	B-Manner
8	추진되었다.	추진되다.v	Process_continue	O

#anno-id:21121
#text:레바논에서 추방된 전 적군파 대원 4 명이 요르단을 거쳐 일본으로 송환된 것은 일본, 레바논, 요르단 3 국간의 밀약에 의한 것이라고 런던에서 발행되는 아랍어 일간 알 하야트가 19 일 보도했다.
0	레바논에서	_	_	B-Group
1	추방된	추방하다.v	Exclude_member	O
2	전	_	_	B-Member
3	적군파	_	_	I-Member
4	대원	_	_	I-Member
5	4	_	_	I-Member
6	명이	_	_	I-Member
7	요르단을	_	_	O
8	거쳐	_	_	O
9	일본으로	_	_	O
10	송환된	_	_	O
11	것은	_	_	O
12	일본,	_	_	O
13	레바논,	_	_	O
14	요르단	_	_	O
15	3	_	_	O
16	국간의	_	_	O
17	밀약에	_	_	O
18	의한	_	_	O
19	것이라고	_	_	O
20	런던에서	_	_	O
21	발행되는	_	_	O
22	아랍어	_	_	O
23	일간	_	_	O
24	알	_	_	O
25	하야트가	_	_	O
26	19	_	_	O
27	일	_	_	O
28	보도했다.	_	_	O

#anno-id:21125
#text:그는 학교 옆에 하숙하고 있다.
0	그는	_	_	B-Resident
1	학교	_	_	B-Location
2	옆에	_	_	I-Location
3	하숙하고	하숙하다.v	Residence	O
4	있다.	_	_	O

#anno-id:21133
#text:나는 어제 머리를 커트하고 쇼핑했다.
0	나는	_	_	B-Agent
1	어제	_	_	B-Time
2	머리를	_	_	B-Item
3	커트하고	커트하다.v	Cutting	O
4	쇼핑했다.	_	_	O

#anno-id:21137
#text:축구 지식에 대해서는 그와 필적할 만한 사람을 찾아보기 어렵다.
0	축구	_	_	O
1	지식에	_	_	O
2	대해서는	_	_	O
3	그와	_	_	B-Standard_item
4	필적할	필적하다.v	Evaluative_comparison	O
5	만한	_	_	O
6	사람을	_	_	B-Profiled_item
7	찾아보기	_	_	O
8	어렵다.	_	_	O

#anno-id:21140
#text:하이텔에 등록된 유료회원은 만 명이 넘는다.
0	하이텔에	_	_	B-Group
1	등록된	등록되다.v	Becoming_a_member	O
2	유료회원은	_	_	B-New_member
3	만	_	_	O
4	명이	_	_	O
5	넘는다.	_	_	O

#anno-id:21146
#text:나와 최 신부는 강릉에서 서울까지 동행했다.
0	나와	_	_	B-Theme
1	최	_	_	I-Theme
2	신부는	_	_	I-Theme
3	강릉에서	_	_	B-Path
4	서울까지	_	_	I-Path
5	동행했다.	동행하다.v	Cotheme	O

#anno-id:21151
#text:10 일 자금시장에서는 향후 금리움직임에 대한 자신 있는 전망이 나오지 않으면서 투자자들이 장 시작부터 극심한 관망세를 보였다.
0	10	_	_	O
1	일	_	_	O
2	자금시장에서는	_	_	O
3	향후	_	_	B-Topic
4	금리움직임에	_	_	I-Topic
5	대한	대하다.v	Topic	O
6	자신	_	_	B-Text
7	있는	_	_	I-Text
8	전망이	_	_	I-Text
9	나오지	_	_	O
10	않으면서	_	_	O
11	투자자들이	_	_	O
12	장	_	_	O
13	시작부터	_	_	O
14	극심한	_	_	O
15	관망세를	_	_	O
16	보였다.	_	_	O

#anno-id:21153
#text:친구들과 함께 여행을 갔던 겨울밤은 끝없이 지속되었던 것 같다.
0	친구들과	_	_	B-Eventuality
1	함께	_	_	I-Eventuality
2	여행을	_	_	I-Eventuality
3	갔던	_	_	I-Eventuality
4	겨울밤은	_	_	I-Eventuality
5	끝없이	_	_	B-Duration
6	지속되었던	지속되다.v	Duration_relation	O
7	것	_	_	O
8	같다.	_	_	O

#anno-id:21154
#text:민국당은 이날 회의에서 당초 검토했던 총선전 차기 대선후보 가시화 문제는 총선후 경선을 통해 대선후보를 추대하기로 결정했다.
0	민국당은	_	_	O
1	이날	_	_	B-Place
2	회의에서	_	_	I-Place
3	당초	_	_	B-Time
4	검토했던	검토하다.v	Inspecting	O
5	총선전	_	_	B-Ground
6	차기	_	_	I-Ground
7	대선후보	_	_	I-Ground
8	가시화	_	_	I-Ground
9	문제는	_	_	I-Ground
10	총선후	_	_	O
11	경선을	_	_	O
12	통해	_	_	O
13	대선후보를	_	_	O
14	추대하기로	_	_	O
15	결정했다.	_	_	O

#anno-id:21157
#text:이에 따라 영국산 밀크 초콜릿은 유럽 본토에서는 '패밀리 밀크 초콜릿'으로 불리게 되며 식물성기름을 함유했다는 사실을 겉에 명시해야 한다.
0	이에	_	_	O
1	따라	_	_	O
2	영국산	_	_	B-Agent
3	밀크	_	_	I-Agent
4	초콜릿은	_	_	I-Agent
5	유럽	_	_	O
6	본토에서는	_	_	O
7	'패밀리	_	_	O
8	밀크	_	_	O
9	초콜릿'으로	_	_	O
10	불리게	_	_	O
11	되며	_	_	O
12	식물성기름을	_	_	B-Phenomenon
13	함유했다는	_	_	I-Phenomenon
14	사실을	_	_	I-Phenomenon
15	겉에	_	_	O
16	명시해야	명시하다.v	Cause_to_perceive	O
17	한다.	_	_	O

#anno-id:21167
#text:에후드 바라크 이스라엘 총리와 야세르 아라파트 팔레스타인 자치정부 수반은 9 일 이집트의 홍해변 휴양지 샤름 엘 셰이크에서 호스니 무바라크 대통령 주재로 회담을 열어 양측간 평화협상 추진방안을 논의한다.
0	에후드	_	_	B-Interlocutors
1	바라크	_	_	I-Interlocutors
2	이스라엘	_	_	I-Interlocutors
3	총리와	_	_	I-Interlocutors
4	야세르	_	_	I-Interlocutors
5	아라파트	_	_	I-Interlocutors
6	팔레스타인	_	_	I-Interlocutors
7	자치정부	_	_	I-Interlocutors
8	수반은	_	_	I-Interlocutors
9	9	_	_	O
10	일	_	_	O
11	이집트의	_	_	O
12	홍해변	_	_	O
13	휴양지	_	_	O
14	샤름	_	_	O
15	엘	_	_	O
16	셰이크에서	_	_	O
17	호스니	_	_	O
18	무바라크	_	_	O
19	대통령	_	_	O
20	주재로	_	_	O
21	회담을	_	_	O
22	열어	_	_	O
23	양측간	_	_	B-Topic
24	평화협상	_	_	I-Topic
25	추진방안을	_	_	I-Topic
26	논의한다.	논의하다.v	Discussion	O

#anno-id:21168
#text:한국의 극장도 이제 간판이 서서히 국내 영화로 교체되고 있다.
0	한국의	_	_	B-Agent
1	극장도	_	_	I-Agent
2	이제	_	_	B-Time
3	간판이	_	_	B-Old
4	서서히	_	_	B-Manner
5	국내	_	_	B-New
6	영화로	_	_	I-New
7	교체되고	교체되다.v	Replacing	O
8	있다.	_	_	O

#anno-id:21170
#text:명수는 나에게 집에 불이 났다고 거짓말했다.
0	명수는	_	_	B-Agent
1	나에게	_	_	O
2	집에	_	_	O
3	불이	_	_	B-State_of_affairs
4	났다고	_	_	O
5	거짓말했다.	거짓말하다.v	Feigning	O

#anno-id:21173
#text:요즘은 장남도 부모와 동거하지 않는 경우가 많다.
0	요즘은	_	_	O
1	장남도	_	_	O
2	부모와	_	_	B-Co_resident
3	동거하지	동거하다.v	Residence	O
4	않는	_	_	O
5	경우가	_	_	O
6	많다.	_	_	O

#anno-id:21178
#text:김 검사는 그 사건이 기억나지 않는다고 말했다.
0	김	_	_	B-Cognizer
1	검사는	_	_	I-Cognizer
2	그	_	_	B-Content
3	사건이	_	_	I-Content
4	기억나지	기억나다.v	Memory	O
5	않는다고	_	_	O
6	말했다.	_	_	O

#anno-id:21179
#text:김 장관은 이어 제 4 차 국토종합계획(2000-2020)에는 환경친화적인 개발을 강조해 다행이라며 앞으로도 건교부와 환경부간의 협력체제가 더욱 강화돼야 할 것이라고 강조했다.
0	김	_	_	B-Agent
1	장관은	_	_	I-Agent
2	이어	_	_	O
3	제	_	_	B-Consideration
4	4	_	_	I-Consideration
5	차	_	_	I-Consideration
6	국토종합계획(2000-2020)에는	_	_	I-Consideration
7	환경친화적인	_	_	B-Consideration
8	개발을	_	_	I-Consideration
9	강조해	강조하다.v	Emphasizing	O
10	다행이라며	_	_	O
11	앞으로도	_	_	O
12	건교부와	_	_	O
13	환경부간의	_	_	O
14	협력체제가	_	_	O
15	더욱	_	_	O
16	강화돼야	_	_	O
17	할	_	_	O
18	것이라고	_	_	O
19	강조했다.	_	_	O

#anno-id:21180
#text:이라크 항공의 라빈 모하마드 살레 사장은 알 라시드공항에서 기자들에게 약 400 명의 순례자들을 실어나르기 위해 이날 3-4 회의 비행편이 추가로 마련될 것이라고 말했다.
0	이라크	_	_	O
1	항공의	_	_	O
2	라빈	_	_	O
3	모하마드	_	_	O
4	살레	_	_	O
5	사장은	_	_	O
6	알	_	_	B-Place
7	라시드공항에서	_	_	I-Place
8	기자들에게	_	_	O
9	약	_	_	B-Theme
10	400	_	_	I-Theme
11	명의	_	_	I-Theme
12	순례자들을	_	_	I-Theme
13	실어나르기	실어나르다.v	Bringing	O
14	위해	_	_	O
15	이날	_	_	O
16	3-4	_	_	O
17	회의	_	_	O
18	비행편이	_	_	O
19	추가로	_	_	O
20	마련될	_	_	O
21	것이라고	_	_	O
22	말했다.	_	_	O

#anno-id:21181
#text:그러나 회의에 앞서 GM 식품에 대한 모라토리엄(일시금지조치)을 촉구했던 환경운동가들은 다양한 견해가 표출되지 못했다면서 에든버러 회의를 비판했다.
0	그러나	_	_	O
1	회의에	_	_	B-Standard_item
2	앞서	앞서다.v	Surpassing	O
3	GM	_	_	O
4	식품에	_	_	O
5	대한	_	_	O
6	모라토리엄(일시금지조치)을	_	_	O
7	촉구했던	_	_	O
8	환경운동가들은	_	_	O
9	다양한	_	_	O
10	견해가	_	_	O
11	표출되지	_	_	O
12	못했다면서	_	_	O
13	에든버러	_	_	O
14	회의를	_	_	O
15	비판했다.	_	_	O

#anno-id:21182
#text:후반들어 응원이 경기의 열기를 더했다.
0	후반들어	_	_	B-Time
1	응원이	_	_	B-Item
2	경기의	_	_	B-Item
3	열기를	_	_	I-Item
4	더했다.	더하다.v	Expansion	O

#anno-id:21191
#text:지난해 10 월 페르베즈 무샤라프 군총사령관의 쿠데타로 정권을 잃은 샤리프 전 총리는 쿠데타 직전 무샤라프 총사령관이 탄 비행기의 공항 착륙을 불허한 조치와 관련, 동생 및 전 정부각료 5 명과 함께 비행기 납치, 살인미수, 테러등의 혐의로 재판을 받고 있다.
0	지난해	_	_	B-Time
1	10	_	_	I-Time
2	월	_	_	I-Time
3	페르베즈	_	_	O
4	무샤라프	_	_	O
5	군총사령관의	_	_	O
6	쿠데타로	_	_	O
7	정권을	_	_	B-Possession
8	잃은	잃다.v	Losing	O
9	샤리프	_	_	B-Owner
10	전	_	_	I-Owner
11	총리는	_	_	I-Owner
12	쿠데타	_	_	O
13	직전	_	_	O
14	무샤라프	_	_	O
15	총사령관이	_	_	O
16	탄	_	_	O
17	비행기의	_	_	O
18	공항	_	_	O
19	착륙을	_	_	O
20	불허한	_	_	O
21	조치와	_	_	O
22	관련,	_	_	O
23	동생	_	_	O
24	및	_	_	O
25	전	_	_	O
26	정부각료	_	_	O
27	5	_	_	O
28	명과	_	_	O
29	함께	_	_	O
30	비행기	_	_	O
31	납치,	_	_	O
32	살인미수,	_	_	O
33	테러등의	_	_	O
34	혐의로	_	_	O
35	재판을	_	_	O
36	받고	_	_	O
37	있다.	_	_	O

#anno-id:21192
#text:보스니아 주둔군은 현역 부대인 제 10 산악사단에서 텍사스 주방위군 제 49 기갑사단으로 교체된다.
0	보스니아	_	_	B-Agent
1	주둔군은	_	_	I-Agent
2	현역	_	_	B-Old_tool
3	부대인	_	_	I-Old_tool
4	제	_	_	I-Old_tool
5	10	_	_	I-Old_tool
6	산악사단에서	_	_	I-Old_tool
7	텍사스	_	_	B-New_tool
8	주방위군	_	_	I-New_tool
9	제	_	_	I-New_tool
10	49	_	_	I-New_tool
11	기갑사단으로	_	_	I-New_tool
12	교체된다.	교체하다.v	Change_tool	O

#anno-id:21197
#text:가능하다면 자본금이 조금 먹히는 사업을 시작해야겠지요.
0	가능하다면	_	_	O
1	자본금이	_	_	B-Ingestibles
2	조금	_	_	B-Manner
3	먹히는	먹히다.v	Ingestion	O
4	사업을	_	_	B-Ingestor
5	시작해야겠지요.	_	_	O

#anno-id:21199
#text:철호는 늘 밥상 머리에서 신물을 부스럭거린다.
0	철호는	_	_	B-Sound_source
1	늘	_	_	B-Manner
2	밥상	_	_	B-Place
3	머리에서	_	_	I-Place
4	신물을	_	_	B-Noisy_event
5	부스럭거린다.	부스럭거리다.v	Make_noise	O

#anno-id:21200
#text:표를 검찰할 때 화장실 가는 사람을 조심하시오.
0	표를	_	_	B-Ground
1	검찰할	검찰하다.v	Inspecting	O
2	때	_	_	B-Time
3	화장실	_	_	O
4	가는	_	_	O
5	사람을	_	_	O
6	조심하시오.	_	_	O

#anno-id:21203
