#anno-id:24543
#text:그 사람은 영화 포스터로 뒤덮인 벽을 바라보고 있었다.
0	그	_	_	O
1	사람은	_	_	O
2	영화	_	_	B-Theme
3	포스터로	_	_	I-Theme
4	뒤덮인	뒤덮이다.v	Distributed_position	O
5	벽을	_	_	B-Location
6	바라보고	_	_	O
7	있었다.	_	_	O

#anno-id:24545
#text:철수는 자기 파트너에 대해 몹시 투덜거렸다.
0	철수는	_	_	B-Complainer
1	자기	_	_	O
2	파트너에	_	_	O
3	대해	_	_	O
4	몹시	_	_	B-Manner
5	투덜거렸다.	투덜거리다.v	Complaining	O

#anno-id:24548
#text:고양이가 그릇에 담긴 우유를 혀로 핥으며 먹는다.
0	고양이가	_	_	B-Ingestor
1	그릇에	_	_	I-Ingestor
2	담긴	_	_	I-Ingestor
3	우유를	_	_	I-Ingestor
4	혀로	_	_	B-Means
5	핥으며	핥다.v	Ingestion	O
6	먹는다.	_	_	O

#anno-id:24551
#text:이번 정부의 대대적인 단속은 그동안 공공연히 행해져 왔던 불법 거래 행위들을 일소시키기에 충분한 듯 보였다.
0	이번	_	_	B-Agent
1	정부의	_	_	I-Agent
2	대대적인	_	_	I-Agent
3	단속은	_	_	I-Agent
4	그동안	_	_	B-Theme
5	공공연히	_	_	I-Theme
6	행해져	_	_	I-Theme
7	왔던	_	_	I-Theme
8	불법	_	_	I-Theme
9	거래	_	_	I-Theme
10	행위들을	_	_	I-Theme
11	일소시키기에	일소시키다.v	Removing	O
12	충분한	_	_	O
13	듯	_	_	O
14	보였다.	_	_	O

#anno-id:24558
#text:그러나 공화당은 빌 클린턴 대통령의 96 년 재선으로 8 년만에 정권교체를 이뤄야 하는 최대 과제에 직면하고 있는만큼 이런 주장은 관심을 모으기에 충분하다.
0	그러나	_	_	O
1	공화당은	_	_	B-Agent
2	빌	_	_	B-Issue
3	클린턴	_	_	I-Issue
4	대통령의	_	_	I-Issue
5	96	_	_	I-Issue
6	년	_	_	I-Issue
7	재선으로	_	_	I-Issue
8	8	_	_	I-Issue
9	년만에	_	_	I-Issue
10	정권교체를	_	_	I-Issue
11	이뤄야	_	_	I-Issue
12	하는	_	_	I-Issue
13	최대	_	_	I-Issue
14	과제에	_	_	I-Issue
15	직면하고	직면하다.v	Confronting_problem	O
16	있는만큼	_	_	O
17	이런	_	_	O
18	주장은	_	_	O
19	관심을	_	_	O
20	모으기에	_	_	O
21	충분하다.	_	_	O

#anno-id:24565
#text:그 사람은 술과 담배로 몸을 다 버렸다.
0	그	_	_	B-Agent
1	사람은	_	_	I-Agent
2	술과	_	_	B-Means
3	담배로	_	_	I-Means
4	몸을	_	_	B-Theme
5	다	_	_	B-Manner
6	버렸다.	버리다.v	Abandonment	O

#anno-id:24572
#text:로제 고디노 회장은 이날 파리에서 기자회견을 갖고 지난 7 일 9 명의 대원중 마지막 대원이 철수했다고 밝히고 북한 당국의 지나친 관료적 간섭으로 인해 실제로 생활이 어려운 주민들에게 접근할 수 없어 활동을 중단하게 됐다고 설명했다.
0	로제	_	_	B-Manner
1	고디노	_	_	I-Manner
2	회장은	_	_	I-Manner
3	이날	_	_	I-Manner
4	파리에서	_	_	I-Manner
5	기자회견을	_	_	I-Manner
6	갖고	_	_	I-Manner
7	지난	_	_	I-Manner
8	7	_	_	I-Manner
9	일	_	_	I-Manner
10	9	_	_	I-Manner
11	명의	_	_	I-Manner
12	대원중	_	_	I-Manner
13	마지막	_	_	I-Manner
14	대원이	_	_	I-Manner
15	철수했다고	_	_	I-Manner
16	밝히고	_	_	I-Manner
17	북한	_	_	I-Manner
18	당국의	_	_	I-Manner
19	지나친	_	_	I-Manner
20	관료적	_	_	I-Manner
21	간섭으로	_	_	I-Manner
22	인해	_	_	I-Manner
23	실제로	_	_	I-Manner
24	생활이	_	_	I-Manner
25	어려운	_	_	I-Manner
26	주민들에게	_	_	I-Manner
27	접근할	_	_	I-Manner
28	수	_	_	I-Manner
29	없어	_	_	O
30	활동을	_	_	B-Process
31	중단하게	중단하다.v	Process_stop	O
32	됐다고	_	_	O
33	설명했다.	_	_	O

#anno-id:24578
#text:미국 국무부는 16 일 북한 고위 관리의 워싱턴 방문준비를 위한 뉴욕회담이 결말을 보지 못한 채 끝났지만 준비회담이 속개돼 양국간 고위급회담이 성사되도록 노력할 것이라고 밝혔다.
0	미국	_	_	B-Message
1	국무부는	_	_	I-Message
2	16	_	_	I-Message
3	일	_	_	I-Message
4	북한	_	_	I-Message
5	고위	_	_	I-Message
6	관리의	_	_	I-Message
7	워싱턴	_	_	I-Message
8	방문준비를	_	_	I-Message
9	위한	_	_	I-Message
10	뉴욕회담이	_	_	I-Message
11	결말을	_	_	I-Message
12	보지	_	_	I-Message
13	못한	_	_	I-Message
14	채	_	_	I-Message
15	끝났지만	_	_	I-Message
16	준비회담이	_	_	I-Message
17	속개돼	_	_	I-Message
18	양국간	_	_	I-Message
19	고위급회담이	_	_	I-Message
20	성사되도록	_	_	I-Message
21	노력할	_	_	I-Message
22	것이라고	_	_	I-Message
23	밝혔다.	밝히다.v	Statement	O

#anno-id:24579
#text:경찰은 피의자가 고의로 부도를 낸 것이라고 단정하고 있다.
0	경찰은	_	_	B-Cognizer
1	피의자가	_	_	B-Opinion
2	고의로	_	_	I-Opinion
3	부도를	_	_	I-Opinion
4	낸	_	_	I-Opinion
5	것이라고	_	_	I-Opinion
6	단정하고	단정하다.v	Opinion	O
7	있다.	_	_	O

#anno-id:24581
#text:이번 조치는 5 명의 승객이 숨진 히비야 (일비곡) 선 탈선 사고가 차량 바퀴가 곡선 선로에서 레일과 마찰하면서 궤도를 벗어난 것으로 밝혀진 데 따른 것으로, 새로 탈선 방지용 레일을 설치하게 되는 곳은 전국의 약 800 개소에 달하는 것으로 알려졌다.
0	이번	_	_	O
1	조치는	_	_	O
2	5	_	_	B-Manner
3	명의	_	_	I-Manner
4	승객이	_	_	I-Manner
5	숨진	_	_	I-Manner
6	히비야	_	_	I-Manner
7	(일비곡)	_	_	I-Manner
8	선	_	_	I-Manner
9	탈선	_	_	I-Manner
10	사고가	_	_	I-Manner
11	차량	_	_	I-Manner
12	바퀴가	_	_	I-Manner
13	곡선	_	_	I-Manner
14	선로에서	_	_	I-Manner
15	레일과	_	_	I-Manner
16	마찰하면서	_	_	I-Manner
17	궤도를	_	_	I-Manner
18	벗어난	_	_	I-Manner
19	것으로	_	_	I-Manner
20	밝혀진	_	_	I-Manner
21	데	_	_	I-Manner
22	따른	_	_	I-Manner
23	것으로,	_	_	I-Manner
24	새로	_	_	B-Manner
25	탈선	_	_	B-Component
26	방지용	_	_	I-Component
27	레일을	_	_	I-Component
28	설치하게	설치하다.v	Installing	O
29	되는	_	_	O
30	곳은	_	_	O
31	전국의	_	_	O
32	약	_	_	O
33	800	_	_	O
34	개소에	_	_	O
35	달하는	_	_	O
36	것으로	_	_	O
37	알려졌다.	_	_	O

#anno-id:24584
#text:미술학도는 요즈음 수채화나 유화를 잘 그리지 않아요.
0	미술학도는	_	_	B-Creator
1	요즈음	_	_	B-Time
2	수채화나	_	_	B-Representation
3	유화를	_	_	I-Representation
4	잘	_	_	B-Manner
5	그리지	그리다.v	Create_physical_artwork	O
6	않아요.	_	_	O

#anno-id:24587
#text:어머님이 음식을 하시는지 부엌에서 딸가닥거리는 소리가 난다.
0	어머님이	_	_	O
1	음식을	_	_	O
2	하시는지	_	_	O
3	부엌에서	_	_	B-Place
4	딸가닥거리는	딸가닥거리다.v	Cause_impact	O
5	소리가	_	_	B-Impactor
6	난다.	_	_	O

#anno-id:24592
#text:두 나라의 외무장관들은 합의점에 거의 접근한 것으로 알려졌다.
0	두	_	_	O
1	나라의	_	_	O
2	외무장관들은	_	_	O
3	합의점에	_	_	B-Useful_location
4	거의	_	_	B-Manner
5	접근한	접근하다.v	Having_or_lacking_access	O
6	것으로	_	_	O
7	알려졌다.	_	_	O

#anno-id:24598
#text:경찰이 범인을 잡으러 가게에 뛰어들었다.
0	경찰이	_	_	B-Self_mover
1	범인을	_	_	O
2	잡으러	_	_	O
3	가게에	_	_	B-Goal
4	뛰어들었다.	뛰어들다.v	Self_motion	O

#anno-id:24603
#text:부하직원들이 무능력한 멍청이들이라고 험담하면 어떡하니?
0	부하직원들이	_	_	B-Message
1	무능력한	_	_	I-Message
2	멍청이들이라고	_	_	I-Message
3	험담하면	험담하다.v	Communication_manner	O
4	어떡하니?	_	_	O

#anno-id:24606
#text:그러나 TRW측은 혐의를 전면 부인하고 있으며 소송에 계류 중이라며 자세한 사항에 대한 공개를 꺼려했다.
0	그러나	_	_	B-Manner
1	TRW측은	_	_	B-Speaker
2	혐의를	_	_	B-Message
3	전면	_	_	O
4	부인하고	부인하다.v	Affirm_or_deny	O
5	있으며	_	_	O
6	소송에	_	_	O
7	계류	_	_	O
8	중이라며	_	_	O
9	자세한	_	_	O
10	사항에	_	_	O
11	대한	_	_	O
12	공개를	_	_	O
13	꺼려했다.	_	_	O

#anno-id:24610
#text:한번 부러진 뼈는 마치 마른 빵조각이 가루처럼 부러지듯 산산조각나 다시 붙이기 매우 어렵다.
0	한번	_	_	O
1	부러진	_	_	O
2	뼈는	_	_	O
3	마치	_	_	O
4	마른	_	_	O
5	빵조각이	_	_	O
6	가루처럼	_	_	O
7	부러지듯	_	_	O
8	산산조각나	산산조각나다.v	Breaking_apart	O
9	다시	_	_	O
10	붙이기	_	_	O
11	매우	_	_	O
12	어렵다.	_	_	O

#anno-id:24620
#text:그는 대학가에서 시위를 하면서 차도를 점거해 일부로 교통혼잡을 일으키려 했던 때가 있었다고 회고했다.
0	그는	_	_	B-Invader
1	대학가에서	_	_	O
2	시위를	_	_	O
3	하면서	_	_	O
4	차도를	_	_	B-Land
5	점거해	점거하다.v	Invading	O
6	일부로	_	_	O
7	교통혼잡을	_	_	O
8	일으키려	_	_	O
9	했던	_	_	O
10	때가	_	_	O
11	있었다고	_	_	O
12	회고했다.	_	_	O

#anno-id:24623
#text:경기가 바닥이지만 사장은 계획된 사업을 사원들에게 추진시켰다.
0	경기가	_	_	O
1	바닥이지만	_	_	O
2	사장은	_	_	B-Agent
3	계획된	_	_	B-Theme
4	사업을	_	_	I-Theme
5	사원들에게	_	_	B-Theme
6	추진시켰다.	추진시키다.v	Cause_motion	O

#anno-id:24624
#text:중앙집권제를 부활시키고자 하는 이들이 과연 누구이냐?
0	중앙집권제를	_	_	B-Process
1	부활시키고자	부활시키다.v	Cause_to_resume	O
2	하는	_	_	O
3	이들이	_	_	O
4	과연	_	_	O
5	누구이냐?	_	_	O

#anno-id:24628
#text:총장은 기획실장을 김교수로 결정할 것이다.
0	총장은	_	_	B-Cognizer
1	기획실장을	_	_	B-Decision
2	김교수로	_	_	B-Decision
3	결정할	결정하다.v	Deciding	O
4	것이다.	_	_	O

#anno-id:24632
#text:그의 부친은 6.25때 이북으로 끌려갔다.
0	그의	_	_	B-Victim
1	부친은	_	_	I-Victim
2	6.25때	_	_	B-Time
3	이북으로	_	_	B-Place
4	끌려갔다.	끌려가다.v	Kidnapping	O

#anno-id:24633
#text:말을 비틀지 말고 좀 똑똑히 말해라.
0	말을	_	_	B-Patient
1	비틀지	비틀다.v	Reshaping	O
2	말고	_	_	O
3	좀	_	_	O
4	똑똑히	_	_	O
5	말해라.	_	_	O

#anno-id:24641
#text:과학지식을 생활용품으로 변환시키는 것도 과학자들의 중요 임무 중 하나이다.
0	과학지식을	_	_	B-Old
1	생활용품으로	_	_	B-New
2	변환시키는	변환시키다.v	Replacing	O
3	것도	_	_	O
4	과학자들의	_	_	O
5	중요	_	_	O
6	임무	_	_	O
7	중	_	_	O
8	하나이다.	_	_	O

#anno-id:24643
