#anno-id:12909
#text:이제 나는 너무 철학적으로 생각하고 있지만, 이것이 나의 마지막 편지이다, 그러니 그러면 어떤가 ?
0	이제	_	_	O
1	나는	_	_	O
2	너무	_	_	O
3	철학적으로	_	_	O
4	생각하고	_	_	O
5	있지만,	_	_	O
6	이것이	_	_	O
7	나의	_	_	O
8	마지막	마지막.n	Process_end	O
9	편지이다,	_	_	B-Process
10	그러니	_	_	O
11	그러면	_	_	O
12	어떤가	_	_	O
13	?	_	_	O

#anno-id:12911
#text:이제 나는 너무 철학적으로 생각하고 있지만, 이것이 나의 마지막 편지이다, 그러니 그러면 어떤가 ?
0	이제	_	_	O
1	나는	_	_	O
2	너무	_	_	O
3	철학적으로	_	_	O
4	생각하고	_	_	O
5	있지만,	_	_	O
6	이것이	_	_	O
7	나의	_	_	O
8	마지막	_	_	O
9	편지이다,	편지.n	Text	O
10	그러니	_	_	O
11	그러면	_	_	O
12	어떤가	_	_	O
13	?	_	_	O

#anno-id:12913
#text:중요한 초기 재료인 흑요석이 Milo 섬에서 발견되었다.
0	중요한	_	_	O
1	초기	_	_	O
2	재료인	재료.n	Substance	O
3	흑요석이	_	_	B-Substance
4	Milo	_	_	O
5	섬에서	_	_	O
6	발견되었다.	_	_	O

#anno-id:12917
#text:흑요석은 단단하고 유리같은 화산암으로, 자르고 찌르는 도구로 만들 수 있었다.
0	흑요석은	_	_	O
1	단단하고	_	_	O
2	유리같은	_	_	O
3	화산암으로,	_	_	O
4	자르고	_	_	B-Use
5	찌르는	_	_	I-Use
6	도구로	도구.n	Gizmo	O
7	만들	_	_	O
8	수	_	_	O
9	있었다.	_	_	O

#anno-id:12929
#text:아테네는 고대 그리스 시대의 시작을 알리면서, 가장 강력하게 되었다.
0	아테네는	_	_	O
1	고대	_	_	B-Time_period
2	그리스	_	_	I-Time_period
3	시대의	_	_	I-Time_period
4	시작을	시작.n	Temporal_subregion	O
5	알리면서,	_	_	O
6	가장	_	_	O
7	강력하게	_	_	O
8	되었다.	_	_	O

#anno-id:12933
#text:본토에서부터 지중해의 아프리카 해안의 그리스 도시인 Carthage와 같은 새로운 정착지로의 이주가 많이 증가하는데 도움을 받아, 새로운 문명이 지중해 전역에 퍼졌다.
0	본토에서부터	_	_	O
1	지중해의	_	_	B-New_area
2	아프리카	_	_	I-New_area
3	해안의	_	_	I-New_area
4	그리스	_	_	I-New_area
5	도시인	_	_	I-New_area
6	Carthage와	_	_	I-New_area
7	같은	_	_	I-New_area
8	새로운	_	_	O
9	정착지로의	정착지.n	Colonization	O
10	이주가	_	_	O
11	많이	_	_	O
12	증가하는데	_	_	O
13	도움을	_	_	O
14	받아,	_	_	O
15	새로운	_	_	O
16	문명이	_	_	O
17	지중해	_	_	O
18	전역에	_	_	O
19	퍼졌다.	_	_	O

#anno-id:12936
#text:본토에서부터 지중해의 아프리카 해안의 그리스 도시인 Carthage와 같은 새로운 정착지로의 이주가 많이 증가하는데 도움을 받아, 새로운 문명이 지중해 전역에 퍼졌다.
0	본토에서부터	_	_	O
1	지중해의	_	_	B-Relative_location
2	아프리카	_	_	I-Relative_location
3	해안의	해안.n	Relational_natural_features	O
4	그리스	_	_	O
5	도시인	_	_	O
6	Carthage와	_	_	O
7	같은	_	_	O
8	새로운	_	_	O
9	정착지로의	_	_	O
10	이주가	_	_	O
11	많이	_	_	O
12	증가하는데	_	_	O
13	도움을	_	_	O
14	받아,	_	_	O
15	새로운	_	_	O
16	문명이	_	_	O
17	지중해	_	_	O
18	전역에	_	_	O
19	퍼졌다.	_	_	O

#anno-id:12941
#text:아테네가 서부에서 영향력과 세력이 증가하면서, 아테네는 페르샤 제국의 부상으로 동부에서 경합을 이루었다.
0	아테네가	_	_	O
1	서부에서	_	_	O
2	영향력과	_	_	O
3	세력이	세력.n	Leadership	O
4	증가하면서,	_	_	O
5	아테네는	_	_	O
6	페르샤	_	_	O
7	제국의	_	_	O
8	부상으로	_	_	O
9	동부에서	_	_	O
10	경합을	_	_	O
11	이루었다.	_	_	O

#anno-id:12943
#text:아테네가 서부에서 영향력과 세력이 증가하면서, 아테네는 페르샤 제국의 부상으로 동부에서 경합을 이루었다.
0	아테네가	_	_	O
1	서부에서	_	_	O
2	영향력과	_	_	O
3	세력이	_	_	O
4	증가하면서,	_	_	O
5	아테네는	_	_	O
6	페르샤	_	_	B-Name
7	제국의	제국.n	Political_locales	O
8	부상으로	_	_	O
9	동부에서	_	_	O
10	경합을	_	_	O
11	이루었다.	_	_	O

#anno-id:12945
#text:섬의 공동체들은 한동안 어느 편을 지지할지에 대해 결정하지 못했다.
0	섬의	_	_	B-Aggregate_property
1	공동체들은	공동체.n	Aggregate	O
2	한동안	_	_	O
3	어느	_	_	O
4	편을	_	_	O
5	지지할지에	_	_	O
6	대해	_	_	O
7	결정하지	_	_	O
8	못했다.	_	_	O

#anno-id:12953
#text:섬들은 약간의 전투를 보긴 했지만, 전쟁이 계속되면서 그들은 아테네가 서서히 그의 세력을 잃어가고 있다는 것을 알 수 있었다.
0	섬들은	_	_	O
1	약간의	_	_	O
2	전투를	_	_	O
3	보긴	_	_	O
4	했지만,	_	_	O
5	전쟁이	전쟁.n	Hostile_encounter	O
6	계속되면서	_	_	O
7	그들은	_	_	O
8	아테네가	_	_	O
9	서서히	_	_	O
10	그의	_	_	O
11	세력을	_	_	O
12	잃어가고	_	_	O
13	있다는	_	_	O
14	것을	_	_	O
15	알	_	_	O
16	수	_	_	O
17	있었다.	_	_	O

#anno-id:12958
#text:섬들은 약간의 전투를 보긴 했지만, 전쟁이 계속되면서 그들은 아테네가 서서히 그의 세력을 잃어가고 있다는 것을 이해할 수 있었다.
0	섬들은	_	_	O
1	약간의	_	_	O
2	전투를	_	_	O
3	보긴	_	_	O
4	했지만,	_	_	O
5	전쟁이	_	_	B-Time
6	계속되면서	_	_	I-Time
7	그들은	_	_	B-Cognizer
8	아테네가	_	_	B-Phenomenon
9	서서히	_	_	I-Phenomenon
10	그의	_	_	I-Phenomenon
11	세력을	_	_	I-Phenomenon
12	잃어가고	_	_	I-Phenomenon
13	있다는	_	_	I-Phenomenon
14	것을	_	_	O
15	이해할	이해하다.a	Grasp	O
16	수	_	_	O
17	있었다.	_	_	O

#anno-id:12963
#text:알렉산더가 동으로는 인도까지 영토 정복을 계속할 때, 에게 해는 장거리 무역로를 위한 교차로가 되었다.
0	알렉산더가	_	_	O
1	동으로는	동.n	Direction	O
2	인도까지	_	_	O
3	영토	_	_	O
4	정복을	_	_	O
5	계속할	_	_	O
6	때,	_	_	O
7	에게	_	_	O
8	해는	_	_	O
9	장거리	_	_	O
10	무역로를	_	_	O
11	위한	_	_	O
12	교차로가	_	_	O
13	되었다.	_	_	O

#anno-id:12964
#text:알렉산더가 동으로는 인도까지 영토 정복을 계속할 때, 에게 해는 장거리 무역로를 위한 교차로가 되었다.
0	알렉산더가	_	_	B-Event
1	동으로는	_	_	I-Event
2	인도까지	_	_	I-Event
3	영토	_	_	I-Event
4	정복을	_	_	I-Event
5	계속할	계속하다.v	Process_continue	O
6	때,	_	_	O
7	에게	_	_	O
8	해는	_	_	O
9	장거리	_	_	O
10	무역로를	_	_	O
11	위한	_	_	O
12	교차로가	_	_	O
13	되었다.	_	_	O

#anno-id:12967
#text:비잔틴 제국과 기독교의 도래
0	비잔틴	_	_	B-Name
1	제국과	제국.n	Political_locales	O
2	기독교의	_	_	O
3	도래	_	_	O

#anno-id:12980
#text:콘스탄티노플은 1204년에 십자군 세력에 의해 강탈되었고, 많은 서적과 필사본들이 도시가 함락하기 전에 Patmos의 수도원으로 옮겨졌지만, 십자군 세력은 지금은 베니스의 공공 건물을 장식하는 이 도시의 많은 가장 우수한 보물들을 약탈하였다.
0	콘스탄티노플은	_	_	O
1	1204년에	_	_	O
2	십자군	_	_	O
3	세력에	_	_	O
4	의해	_	_	O
5	강탈되었고,	_	_	O
6	많은	_	_	O
7	서적과	_	_	O
8	필사본들이	_	_	O
9	도시가	_	_	B-Theme
10	함락하기	함락하다.v	Conquering	O
11	전에	_	_	O
12	Patmos의	_	_	O
13	수도원으로	_	_	O
14	옮겨졌지만,	_	_	O
15	십자군	_	_	O
16	세력은	_	_	O
17	지금은	_	_	O
18	베니스의	_	_	O
19	공공	_	_	O
20	건물을	_	_	O
21	장식하는	_	_	O
22	이	_	_	O
23	도시의	_	_	O
24	많은	_	_	O
25	가장	_	_	O
26	우수한	_	_	O
27	보물들을	_	_	O
28	약탈하였다.	_	_	O

#anno-id:12982
#text:콘스탄티노플은 1204년에 십자군 세력에 의해 강탈되었고, 많은 서적과 필사본들이 도시가 함락하기 전에 Patmos의 수도원으로 옮겨졌지만, 십자군 세력은 지금은 베니스의 공공 건물을 장식하는 이 도시의 많은 가장 우수한 보물들을 약탈하였다.
0	콘스탄티노플은	_	_	O
